NC_000001.11	24651613	24652433	1	3	1	1	0	62
NC_000001.11	24653033	24654854	1	1	1	3	0	65
NC_000001.11	24660800	24661312	1	1	1	2	0	18
NC_000001.11	24661397	24662659	1	1	1	2	0	28
NC_000001.11	25223432	25225001	2	2	1	1	0	54
NC_000001.11	25343074	25351625	1	1	1	2	0	46
NC_000001.11	25351694	25352881	1	1	1	2	0	68
NC_000001.11	25352975	25356792	1	1	1	1	0	19
NC_000001.11	25356854	25360659	1	1	1	1	0	61
NC_000001.11	26474668	26475112	1	1	1	1	0	38
NC_000001.11	27819733	27822230	1	1	1	1	0	66
NC_000001.11	29065159	29097806	1	1	1	2	0	65
NC_000001.11	29112449	29115698	1	1	1	1	0	39
NC_000001.11	29115804	29116818	1	1	1	1	0	6
NC_000001.11	30750460	30752197	2	2	1	0	1	3
NC_000001.11	30981406	30992389	2	2	1	2	0	42
NC_000001.11	31911827	31915894	2	2	1	1	0	62
NC_000001.11	32154722	32156852	1	1	1	3	0	64
NC_000001.11	32156946	32157345	1	1	1	3	0	47
NC_000001.11	32157446	32158266	1	1	1	1	0	36
NC_000001.11	32192732	32193207	1	1	1	2	0	67
NC_000001.11	32193301	32194064	1	1	1	1	0	38
NC_000001.11	32826931	32827992	1	1	1	1	0	6
NC_000001.11	35176475	35177318	2	2	1	1	0	65
NC_000001.11	35177400	35177988	2	2	1	1	0	9
NC_000001.11	35178037	35187000	2	2	1	1	0	48
NC_000001.11	35184594	35187000	2	2	1	1	0	33
NC_000001.11	35188091	35189002	2	2	1	1	0	58
NC_000001.11	35189088	35189185	2	2	1	5	0	72
NC_000001.11	35189383	35190497	2	2	1	1	0	49
NC_000001.11	35190594	35190693	2	2	1	1	0	74
NC_000001.11	35370114	35370371	1	1	1	1	0	12
NC_000001.11	35387605	35388909	1	1	1	1	0	71
NC_000001.11	35389083	35389947	1	1	1	1	0	72
NC_000001.11	36137979	36139719	2	2	1	2	0	45
NC_000001.11	36139820	36140068	2	2	1	2	0	31
NC_000001.11	36289765	36291373	1	1	1	1	0	32
NC_000001.11	37574824	37575594	2	2	1	2	0	70
NC_000001.11	39041151	39042715	1	1	0	1	0	39
NC_000001.11	39322716	39322909	1	1	1	1	0	41
NC_000001.11	39323009	39324192	1	1	1	2	0	54
NC_000001.11	39324346	39324645	1	1	1	1	0	20
NC_000001.11	39379445	39380243	1	1	1	1	0	32
NC_000001.11	39433156	39434413	1	1	1	2	0	68
NC_000001.11	39434633	39435557	1	1	1	1	0	16
NC_000001.11	39441326	39441951	1	1	1	1	0	8
NC_000001.11	39442054	39442146	1	1	1	2	0	66
NC_000001.11	39480010	39484600	1	1	1	2	0	67
NC_000001.11	39561788	39562072	2	2	1	2	0	49
NC_000001.11	39568940	39569594	2	2	1	1	0	13
NC_000001.11	39570003	39571233	2	2	1	4	0	46
NC_000001.11	39966933	39967085	1	1	1	2	0	66
NC_000001.11	40059459	40060066	1	1	1	2	0	32
NC_000001.11	40060171	40061734	1	1	1	2	0	26
NC_000001.11	40061813	40064226	1	1	1	2	0	61
NC_000001.11	40064371	40064473	1	1	1	2	0	66
NC_000001.11	40070980	40071449	1	1	1	1	0	48
NC_000001.11	40260986	40267785	1	1	1	1	0	53
NC_000001.11	40267873	40268418	1	1	1	1	0	60
NC_000001.11	40281528	40285924	1	1	1	1	0	10
NC_000001.11	40409836	40413015	1	1	1	1	0	10
NC_000001.11	40413103	40414158	1	1	1	2	0	62
NC_000001.11	40414241	40415271	1	1	1	4	0	71
NC_000001.11	40984992	40987371	1	1	1	1	0	53
NC_000001.11	40987473	40988593	1	1	1	1	0	52
NC_000001.11	42693524	42696198	1	1	1	1	0	13
NC_000001.11	42696289	42696641	1	1	1	1	0	47
NC_000001.11	42701047	42701980	1	1	1	3	0	25
NC_000001.11	43164806	43166825	2	2	1	2	0	14
NC_000001.11	43166920	43167159	2	2	1	2	0	34
NC_000001.11	44776141	44776674	1	1	1	2	0	16
NC_000001.11	44776775	44777613	1	1	1	4	0	63
NC_000001.11	44777790	44777999	1	1	1	2	0	60
NC_000001.11	44778130	44778575	1	1	1	1	0	66
NC_000001.11	45514996	45515653	2	2	1	2	0	30
NC_000001.11	45605017	45606481	1	1	1	2	0	41
NC_000001.11	45607687	45613168	1	1	0	1	0	22
NC_000001.11	45628409	45629575	2	2	1	1	0	35
NC_000001.11	45629679	45630481	2	2	1	1	0	12
NC_000001.11	45630607	45633488	2	2	1	1	0	26
NC_000001.11	45688276	45690973	1	1	1	1	0	73
NC_000001.11	45691111	45693203	1	1	1	1	0	69
NC_000001.11	46576655	46580529	2	2	1	1	0	33
NC_000001.11	46580628	46583227	2	2	1	1	0	19
NC_000001.11	46583330	46584457	2	2	1	1	0	35
NC_000001.11	46584804	46585873	2	2	1	1	0	35
NC_000001.11	46585975	46586233	2	2	1	1	0	13
NC_000001.11	46683426	46684490	2	2	1	1	0	14
NC_000001.11	46684603	46686783	2	2	1	2	0	36
NC_000001.11	51440433	51444888	2	2	1	1	0	46
NC_000001.11	51445046	51446959	2	2	1	1	0	17
NC_000001.11	51789658	51790532	2	2	1	1	0	48
NC_000001.11	51790650	51790899	2	2	1	1	0	53
NC_000001.11	51834171	51836130	2	2	1	2	0	55
NC_000001.11	52411201	52412513	1	1	1	2	0	71
NC_000001.11	52475536	52477707	2	2	1	2	0	37
NC_000001.11	53015044	53027968	1	1	1	1	0	23
NC_000001.11	53028072	53038916	1	1	1	2	0	41
NC_000001.11	53233653	53235576	2	2	1	1	0	59
NC_000001.11	53235636	53238360	2	2	1	2	0	44
NC_000001.11	55069108	55071813	2	2	1	1	0	12
NC_000001.11	55071925	55072316	2	2	1	2	0	64
NC_000001.11	55096623	55096951	2	2	1	1	0	59
NC_000001.11	55097173	55097597	2	2	1	2	0	47
NC_000001.11	55097718	55097942	2	2	1	3	0	40
NC_000001.11	55100965	55101583	2	2	1	2	0	74
NC_000001.11	55124629	55125319	2	2	1	2	0	73
NC_000001.11	55134164	55134327	2	2	1	1	0	11
NC_000001.11	55134414	55137514	2	2	1	2	0	53
NC_000001.11	55141732	55142741	2	2	1	1	0	54
NC_000001.11	55142796	55142978	2	2	1	3	0	52
NC_000001.11	55143120	55144126	2	2	1	4	0	62
NC_000001.11	55144204	55145997	2	2	1	4	0	47
NC_000001.11	55159686	55162198	2	2	1	1	0	5
NC_000001.11	55162265	55165884	2	2	1	1	0	66
NC_000001.11	55165951	55166567	2	2	1	2	0	13
NC_000001.11	55166604	55171555	2	2	1	1	0	36
NC_000001.11	58667227	58667846	2	2	1	2	0	61
NC_000001.11	58667922	58668631	2	2	1	2	0	46
NC_000001.11	58671959	58673572	2	2	1	2	0	39
NC_000001.11	58673651	58675476	2	2	1	2	0	39
NC_000001.11	58682546	58685152	2	2	1	1	0	15
NC_000001.11	61694771	61700933	2	2	1	1	0	11
NC_000001.11	61701026	61709328	2	2	1	2	0	71
NC_000001.11	64841340	64841450	2	2	1	3	0	54
NC_000001.11	64841602	64844063	2	2	1	1	0	19
NC_000001.11	65605238	65608752	1	1	1	2	0	49
NC_000001.11	66332621	66355526	1	1	1	3	0	60
NC_000001.11	66355621	66361614	1	1	1	2	0	47
NC_000001.11	66361794	66363167	1	1	1	2	0	52
NC_000001.11	66363572	66365666	1	1	1	2	0	15
NC_000001.11	67425224	67426134	2	2	1	1	0	37
NC_000001.11	68144653	68145868	2	2	1	2	0	65
NC_000001.11	68206162	68232193	2	2	0	2	0	29
NC_000001.11	68876501	68895052	1	1	0	0	1	26
NC_000001.11	70237553	70239438	1	1	1	2	0	56
NC_000001.11	71066935	71069275	2	2	1	2	0	67
NC_000001.11	71072256	71072471	2	2	1	1	0	46
NC_000001.11	71072549	71076794	2	2	1	1	0	27
NC_000001.11	75750547	75761121	1	1	1	1	0	32
NC_000001.11	76244408	76245111	2	2	0	1	0	15
NC_000001.11	77718642	77721171	2	2	1	1	0	14
NC_000001.11	77721206	77723330	2	2	0	1	0	34
NC_000001.11	77725763	77728294	2	2	1	1	0	37
NC_000001.11	77960496	77962769	2	2	1	2	0	54
NC_000001.11	77962931	77963573	2	4	1	2	0	29
NC_000001.11	77963716	77964061	2	2	1	2	0	45
NC_000001.11	77964163	77964253	2	2	1	3	0	52
NC_000001.11	78629000	78629719	1	1	1	1	0	43
NC_000001.11	78629916	78635336	1	1	1	1	0	24
NC_000001.11	84496064	84496243	1	1	1	1	0	21
NC_000001.11	84496371	84497428	1	1	1	1	0	43
NC_000001.11	84563833	84565840	2	2	1	1	0	3
NC_000001.11	84566013	84569930	2	2	1	3	0	72
NC_000001.11	86715866	86719506	1	1	1	2	0	43
NC_000001.11	86863606	86868052	2	2	1	2	0	29
NC_000001.11	86868103	86880661	2	2	1	1	0	50
NC_000001.11	86880726	86903280	2	2	1	2	0	39
NC_000001.11	86903449	86914027	2	2	1	1	0	29
NC_000001.11	88684629	88740987	1	1	1	1	0	23
NC_000001.11	88784825	88786103	1	1	1	2	0	23
NC_000001.11	88786214	88804390	1	1	1	1	0	25
NC_000001.11	88807605	88807683	1	1	1	1	0	58
NC_000001.11	88807776	88813556	1	1	1	1	0	55
NC_000001.11	88860012	88860139	2	2	1	2	0	51
NC_000001.11	88961507	88962058	2	2	1	2	0	50
NC_000001.11	89063254	89065159	2	2	1	1	0	63
NC_000001.11	89108292	89109676	2	2	1	3	0	73
NC_000001.11	90010287	90013125	1	1	1	1	0	73
NC_000001.11	92168996	92171398	1	1	1	1	0	26
NC_000001.11	92171461	92176828	1	1	1	1	0	62
NC_000001.11	92832118	92833388	1	1	1	1	0	19
NC_000001.11	92833459	92833544	1	1	1	3	0	61
NC_000001.11	92833661	92834778	1	1	1	8	0	72
NC_000001.11	92834914	92836189	1	1	1	7	0	66
NC_000001.11	92836393	92837455	1	1	1	8	0	59
NC_000001.11	92837634	92840550	1	1	1	4	0	64
NC_000001.11	92840640	92841765	1	1	1	6	0	68
NC_000001.11	93156484	93160128	2	2	1	2	0	67
NC_000001.11	93339537	93339648	2	2	1	1	0	16
NC_000001.11	93346866	93353907	1	1	1	2	0	25
NC_000001.11	93873215	93875644	2	2	1	1	0	16
NC_000001.11	94506643	94515145	1	1	1	2	0	51
NC_000001.11	96769876	96770707	1	1	1	2	0	49
NC_000001.11	100061950	100067976	1	1	1	2	0	51
NC_000001.11	100068196	100068472	1	1	1	1	0	46
NC_000001.11	100068587	100069613	1	1	1	1	0	65
NC_000001.11	100268296	100270556	1	1	1	2	0	65
NC_000001.11	100275724	100277257	1	1	1	1	0	59
NC_000001.11	100277317	100285227	1	1	1	2	0	28
NC_000001.11	100285323	100287098	1	1	1	1	0	27
NC_000001.11	103545103	103546247	1	1	1	1	0	36
NC_000001.11	103546343	103546976	1	1	1	2	0	56
NC_000001.11	103572257	103573062	1	1	1	0	2	31
NC_000001.11	103618101	103618910	1	1	1	0	2	31
NC_000001.11	108628805	108629587	1	1	1	1	0	29
NC_000001.11	108695781	108696042	1	1	1	1	0	22
NC_000001.11	108698828	108699161	1	1	1	4	0	74
NC_000001.11	108898766	108898878	1	1	1	1	0	3
NC_000001.11	108898995	108901789	1	1	1	2	0	71
NC_000001.11	109064694	109066134	2	2	1	2	0	44
NC_000001.11	109066233	109074986	2	2	1	1	0	23
NC_000001.11	109314779	109316849	2	2	1	2	0	61
NC_000001.11	109342159	109345750	2	2	1	1	0	19
NC_000001.11	109345879	109347482	2	2	1	2	0	50
NC_000001.11	109347533	109350928	2	2	1	1	0	22
NC_000001.11	109354532	109355366	2	2	1	3	0	46
NC_000001.11	109355470	109367407	2	2	1	3	0	40
NC_000001.11	109402091	109409927	2	2	1	3	0	49
NC_000001.11	109410015	109411010	2	2	1	2	0	75
NC_000001.11	109574038	109579203	1	1	1	2	0	49
NC_000001.11	109579362	109582436	1	1	1	1	0	17
NC_000001.11	109586883	109592042	1	1	1	1	0	29
NC_000001.11	109914382	109915633	1	1	1	1	0	37
NC_000001.11	109915697	109917292	1	1	1	2	0	50
NC_000001.11	110018468	110018551	1	1	1	1	0	51
NC_000001.11	110377162	110378852	2	2	1	1	0	13
NC_000001.11	110401584	110403918	2	2	1	1	0	12
NC_000001.11	110891472	110892344	1	1	1	2	0	56
NC_000001.11	110892534	110894326	1	1	1	1	0	6
NC_000001.11	110894402	110894959	1	1	1	1	0	69
NC_000001.11	110895056	110896652	1	1	1	1	0	53
NC_000001.11	110897893	110899123	1	1	1	1	0	18
NC_000001.11	111137587	111139500	2	2	1	2	0	40
NC_000001.11	111483758	111485739	2	2	1	3	0	65
NC_000001.11	111485841	111486585	2	2	1	1	0	54
NC_000001.11	111486653	111488676	2	2	1	1	0	29
NC_000001.11	111704487	111709148	1	1	1	3	0	60
NC_000001.11	111709265	111712430	1	1	1	2	0	71
NC_000001.11	112404048	112412193	1	1	0	2	0	65
NC_000001.11	112412318	112416156	1	1	1	2	0	71
NC_000001.11	112449173	112454448	1	1	1	1	0	60
NC_000001.11	112654672	112659021	1	1	1	1	0	25
NC_000001.11	112659102	112659700	1	1	1	2	0	75
NC_000001.11	112675050	112686965	1	1	1	1	0	5
NC_000001.11	112687107	112688327	1	1	1	2	0	15
NC_000001.11	113952890	113955562	1	1	1	1	0	26
NC_000001.11	113956812	113957123	1	1	1	2	0	61
NC_000001.11	113958292	113962316	1	1	1	2	0	65
NC_000001.11	113980618	113980948	1	1	1	1	0	26
NC_000001.11	114425724	114427176	2	2	1	1	0	70
NC_000001.11	114427895	114433616	2	2	1	2	0	75
NC_000001.11	114568257	114569991	2	2	1	1	0	12
NC_000001.11	114570073	114570699	2	2	1	2	0	51
NC_000001.11	114570751	114575589	2	2	1	2	0	29
NC_000001.11	114708655	114709568	2	2	1	1	0	38
NC_000001.11	114709729	114713799	2	2	1	1	0	37
NC_000001.11	114718217	114718612	2	2	1	1	0	69
NC_000001.11	114718746	114719578	2	2	1	4	0	68
NC_000001.11	114732817	114733731	2	2	1	1	0	16
NC_000001.11	114733858	114733988	2	2	1	4	0	43
NC_000001.11	116388773	116388901	1	1	1	2	0	13
NC_000001.11	116389020	116389438	1	1	1	3	0	26
NC_000001.11	116398039	116398620	1	1	1	1	0	52
NC_000001.11	116398790	116398929	1	1	1	1	0	43
NC_000001.11	116399544	116400860	1	1	1	2	0	67
NC_000001.11	117414832	117420568	1	1	1	2	0	57
NC_000001.11	117896990	117899056	2	2	1	1	0	33
NC_000001.11	119938011	119940554	2	2	1	2	0	61
NC_000001.11	119953689	119955039	2	2	1	1	0	30
NC_000001.11	119955233	119959391	2	2	1	1	0	41
NC_000001.11	120163371	120168839	2	2	1	2	0	74
NC_000001.11	120810559	120811885	1	1	1	0	1	46
NC_000001.11	121037798	121052025	2	2	1	1	0	13
NC_000001.11	121187514	121284802	1	1	1	0	4	40
NC_000001.11	121324641	121365292	1	1	1	0	1	13
NC_000001.11	121382926	121386505	1	1	1	0	1	61
NC_000001.11	121386608	121387633	1	1	1	0	3	52
NC_000001.11	143818530	143819688	2	2	1	0	1	52
NC_000001.11	143819741	143819842	2	2	1	0	2	36
NC_000001.11	144055422	144063172	1	1	1	0	1	43
NC_000001.11	144897338	144905090	2	2	1	0	1	43
NC_000001.11	144897341	144905090	2	2	1	0	1	37
NC_000001.11	144914755	144955438	2	2	1	0	1	13
NC_000001.11	144955602	144995007	2	2	1	0	1	20
NC_000001.11	144995201	145092834	2	2	1	0	4	40
NC_000001.11	145141188	145141289	1	1	1	0	2	36
NC_000001.11	145141342	145142500	1	1	1	0	1	52
NC_000001.11	145646273	145647174	1	1	1	0	1	66
NC_000001.11	145665652	145669624	1	1	1	0	1	66
NC_000001.11	145669691	145669833	1	1	1	0	1	12
NC_000001.11	145926619	145926808	2	2	1	2	0	49
NC_000001.11	146138446	146139808	2	2	1	0	2	73
NC_000001.11	147613200	147614426	1	1	1	2	0	64
NC_000001.11	147968964	147969866	1	1	1	0	1	66
NC_000001.11	147988522	147992501	1	1	1	0	1	66
NC_000001.11	147992568	147992710	1	1	1	0	1	12
NC_000001.11	148589394	148590756	2	2	1	0	2	73
NC_000001.11	148868623	148889783	1	1	1	2	0	67
NC_000001.11	148889895	148929196	1	1	1	1	0	6
NC_000001.11	148966657	148966838	1	1	1	1	0	35
NC_000001.11	148966977	148967725	1	1	1	1	0	15
NC_000001.11	148967906	148968835	1	3	1	1	0	58
NC_000001.11	149075865	149077207	2	2	1	0	2	73
NC_000001.11	149727071	149728229	2	2	1	0	1	52
NC_000001.11	149728282	149728383	2	2	1	0	2	36
NC_000001.11	150325882	150328319	1	1	1	2	0	62
NC_000001.11	150829981	150831817	2	2	1	1	0	10
NC_000001.11	150831904	150832333	2	2	1	2	0	54
NC_000001.11	150832400	150834537	2	2	1	1	0	66
NC_000001.11	151054322	151055015	2	2	1	1	0	16
NC_000001.11	151055127	151055676	2	2	1	2	0	58
NC_000001.11	151232366	151232550	1	1	1	1	0	48
NC_000001.11	151238266	151239129	1	1	1	1	0	29
NC_000001.11	151239179	151239954	1	1	1	1	0	49
NC_000001.11	151344848	151345105	2	2	1	2	0	73
NC_000001.11	151423552	151423948	2	2	1	2	0	25
NC_000001.11	151425062	151427822	2	2	1	1	0	42
NC_000001.11	151429712	151430665	2	2	1	2	0	68
NC_000001.11	151693040	151693423	1	1	1	2	0	60
NC_000001.11	151693484	151694369	1	1	1	1	0	14
NC_000001.11	151776600	151778684	2	2	1	2	0	66
NC_000001.11	151780141	151781480	2	2	1	1	0	16
NC_000001.11	151781588	151782898	2	2	1	2	0	74
NC_000001.11	152032824	152033647	2	2	1	1	0	46
NC_000001.11	153818923	153819605	2	2	1	0	1	65
NC_000001.11	153819736	153828012	2	2	1	0	1	29
NC_000001.11	153940257	153940430	2	2	1	2	0	16
NC_000001.11	153952636	153952804	2	2	1	2	0	30
NC_000001.11	153952835	153953265	2	2	1	2	0	30
NC_000001.11	153953370	153953537	2	2	1	1	0	4
NC_000001.11	153990803	153991114	1	1	1	2	0	42
NC_000001.11	153991224	153991565	1	1	1	6	1	73
NC_000001.11	154157722	154170399	2	2	1	2	0	26
NC_000001.11	154170470	154170648	2	2	1	2	0	63
NC_000001.11	154170712	154171412	2	2	1	1	0	42
NC_000001.11	154170712	154172028	2	2	1	4	0	60
NC_000001.11	154171489	154172907	2	2	1	2	0	32
NC_000001.11	154172105	154172907	2	2	1	2	0	68
NC_000001.11	154172979	154173083	2	2	1	4	0	67
NC_000001.11	154207649	154212319	2	2	1	1	0	36
NC_000001.11	154212379	154212457	2	2	1	1	0	4
NC_000001.11	154251319	154251480	1	1	1	1	0	59
NC_000001.11	154251654	154253899	1	1	1	1	0	11
NC_000001.11	154551980	154552092	2	2	1	2	0	54
NC_000001.11	154552184	154552403	2	2	1	2	0	29
NC_000001.11	154552821	154553031	2	2	1	1	0	57
NC_000001.11	154553173	154554734	2	2	1	1	0	38
NC_000001.11	154554786	154555427	2	2	1	1	0	51
NC_000001.11	155337752	155338088	2	2	1	1	0	69
NC_000001.11	155338391	155339327	2	2	1	1	0	41
NC_000001.11	155339369	155341935	2	2	1	1	0	41
NC_000001.11	155660914	155661306	2	2	1	0	2	68
NC_000001.11	155766710	155767424	2	2	1	0	2	68
NC_000001.11	155777821	155783985	2	2	1	2	0	68
NC_000001.11	155784090	155785333	2	2	1	1	0	19
NC_000001.11	155904503	155904730	2	2	1	2	0	74
NC_000001.11	155904805	155910449	2	2	1	1	0	13
NC_000001.11	156333644	156334712	2	2	1	1	0	64
NC_000001.11	156334776	156334867	2	2	1	1	0	23
NC_000001.11	156334919	156335826	2	2	1	1	0	51
NC_000001.11	156335889	156338153	2	2	1	1	0	14
NC_000001.11	157134228	157135470	2	2	1	2	0	69
NC_000001.11	159053725	159054820	1	1	1	1	0	43
NC_000001.11	160211717	160213109	1	1	1	1	0	36
NC_000001.11	160213266	160213421	1	1	1	1	0	47
NC_000001.11	160225120	160225590	2	2	1	2	0	29
NC_000001.11	160225664	160231296	2	2	1	2	0	67
NC_000001.11	160292621	160293165	2	2	1	1	0	58
NC_000001.11	160293235	160293385	2	2	1	2	0	23
NC_000001.11	160293464	160294483	2	2	1	1	0	54
NC_000001.11	160565746	160579391	2	2	1	2	0	33
NC_000001.11	161157318	161157616	1	1	1	2	0	50
NC_000001.11	161157694	161158120	1	1	1	2	0	30
NC_000001.11	161213476	161213648	1	1	1	2	0	69
NC_000001.11	161218078	161218240	1	1	1	2	0	36
NC_000001.11	161218277	161218702	1	1	1	2	0	21
NC_000001.11	161218724	161218880	1	1	1	1	0	21
NC_000001.11	161510075	161510833	1	1	1	2	0	13
NC_000001.11	161510957	161513894	1	1	1	6	2	38
NC_000001.11	161513933	161517974	1	1	1	3	2	38
NC_000001.11	161592243	161595552	1	1	1	0	2	38
NC_000001.11	161595591	161599629	1	5	1	0	2	21
NC_000001.11	161782000	161783989	1	1	1	4	0	73
NC_000001.11	161784097	161791407	1	1	1	4	0	58
NC_000001.11	161791538	161792123	1	1	1	4	0	59
NC_000001.11	161802273	161819632	1	1	1	3	0	54
NC_000001.11	161819819	161821069	1	1	1	3	0	39
NC_000001.11	161821162	161846448	1	1	1	2	0	27
NC_000001.11	161851836	161853223	1	1	1	4	0	39
NC_000001.11	161853324	161860206	1	1	1	8	0	54
NC_000001.11	161860278	161863197	1	1	1	5	0	58
NC_000001.11	165680684	165682106	2	2	1	1	0	19
NC_000001.11	165682242	165682980	2	2	1	1	0	73
NC_000001.11	167542302	167546100	2	2	1	1	0	43
NC_000001.11	167546286	167548001	2	2	1	1	0	39
NC_000001.11	167773369	167787819	1	1	1	2	0	51
NC_000001.11	168038489	168043024	1	1	1	1	0	34
NC_000001.11	168235183	168236588	1	1	1	1	0	36
NC_000001.11	168236625	168236711	1	1	1	2	0	31
NC_000001.11	168236771	168239130	1	1	1	1	0	30
NC_000001.11	168239161	168242500	1	1	1	1	0	30
NC_000001.11	169130091	169131291	1	1	1	2	0	44
NC_000001.11	170046867	170055304	2	2	1	1	0	5
NC_000001.11	170055437	170074435	2	2	1	1	0	11
NC_000001.11	171522260	171523220	1	1	1	1	0	25
NC_000001.11	171524966	171527790	1	1	1	1	0	54
NC_000001.11	171527845	171532342	1	1	1	3	0	49
NC_000001.11	171532962	171535427	1	1	1	2	0	53
NC_000001.11	171535598	171536028	1	1	1	2	0	17
NC_000001.11	171536279	171537262	1	1	1	3	0	37
NC_000001.11	171542230	171545478	1	1	1	3	0	53
NC_000001.11	171545688	171550085	1	1	1	4	0	74
NC_000001.11	171550241	171557239	1	1	1	2	0	43
NC_000001.11	171579965	171583955	1	1	1	2	0	58
NC_000001.11	171584527	171587002	1	1	1	2	0	54
NC_000001.11	173865548	173865856	2	2	1	1	0	68
NC_000001.11	173938872	173941264	2	2	1	1	0	68
NC_000001.11	173941381	173946475	2	2	1	1	0	38
NC_000001.11	175004834	175006744	1	1	1	1	0	37
NC_000001.11	175007198	175008608	1	1	1	2	0	72
NC_000001.11	175008707	175009922	1	1	1	1	0	49
NC_000001.11	178452653	178454446	1	1	1	2	0	49
NC_000001.11	179112399	179114877	2	2	1	1	0	3
NC_000001.11	179115031	179117331	2	2	1	3	0	47
NC_000001.11	179335658	179337836	1	1	1	1	0	11
NC_000001.11	179337897	179339437	1	1	1	1	0	60
NC_000001.11	179351463	179353584	1	1	1	2	0	60
NC_000001.11	179997176	180003173	1	1	1	2	0	29
NC_000001.11	180003288	180006453	1	1	1	1	0	7
NC_000001.11	180012076	180013846	1	1	1	2	0	56
NC_000001.11	180021010	180022697	1	1	1	1	0	40
NC_000001.11	180022849	180024430	1	1	0	1	0	50
NC_000001.11	180034083	180036925	1	1	1	2	0	43
NC_000001.11	180041803	180043055	1	1	1	1	0	15
NC_000001.11	180044174	180048535	1	1	1	1	0	19
NC_000001.11	180048706	180052969	1	1	1	1	0	37
NC_000001.11	180052317	180052969	1	1	1	2	0	42
NC_000001.11	180053167	180053749	1	1	1	1	0	43
NC_000001.11	180084179	180087577	1	1	1	1	0	41
NC_000001.11	181050287	181052234	1	1	1	2	0	55
NC_000001.11	182385557	182385759	2	2	1	1	0	12
NC_000001.11	182876264	182876446	1	1	1	1	0	71
NC_000001.11	182876542	182876829	1	1	1	1	0	60
NC_000001.11	182876904	182878020	1	1	1	1	0	16
NC_000001.11	183847775	183865995	1	1	1	0	1	4
NC_000001.11	183895042	183897807	1	1	0	1	0	26
NC_000001.11	183902601	183904849	1	1	1	1	0	60
NC_000001.11	183912269	183916446	1	1	1	2	0	56
NC_000001.11	185300344	185300436	2	2	1	2	0	62
NC_000001.11	186314725	186317481	2	2	1	2	0	64
NC_000001.11	186317601	186318446	2	2	1	2	0	46
NC_000001.11	186334534	186335067	2	2	1	3	0	14
NC_000001.11	186338244	186339641	2	2	1	1	0	62
NC_000001.11	186361710	186361788	2	2	1	1	0	9
NC_000001.11	186361870	186362287	2	2	1	1	0	60
NC_000001.11	186362381	186362836	2	2	1	2	0	51
NC_000001.11	186363002	186363341	2	4	1	1	0	14
NC_000001.11	186367983	186370969	2	2	1	1	0	14
